"","IndLeafCode","Species","FreshL","FreshW","FreshH","FreshTH","Petole","DryL","DryW","DryH","DryTH","DryWeight","Areacm2","SLAcm2g.1","Comments","freshL3D","freshW3D","freshH3D","freshHull","dryL3D","dryW3D","dryH3D","dryHull","Ind","particle_volume","volume_ratio","hull_specific_vol","prismatic_volume","rectangular_volume","S1","C1","C1H","C1Hfresh","C1H_new","S2","C2","C2H","C2Hfresh","C2H_new","S3","C3","C3H","C3Hfresh","IndCode"
"152","DIBU3-3","DIBU",21.5,13.3,7.01,0.47,1.41,18.3,11.2,6.89,0.37,NA,140.1680351,NA,"",197.039232090128,119.351463292706,69.7486517006958,667949.625063933,177.31653932795,118.917318713349,66.9822637158328,590.435866471886,"DIBU3",6.5878976497,101390.407164925,NA,982.577926051,2004.5095,11.8392582157836,0.58196213600735,0.0708597720706692,0.738340589764939,0.000355794518672077,14.3164241345386,0.481265428800601,0.0585989302057836,0.516935295810797,0.000355794518672077,18.3,0.376502732240437,0.0458430130413238,0.406576971787027,"DIBU3"
"153","DUFU1-1","DUFU",11.7,4.65,1.28,0.24,0.63,9.82,4.26,2.78,0.31,0.69,35.98444416,52.15136835,"",105.755134348687,43.306415940431,18.9227411946213,27292.4048719495,92.7701522752956,44.5093532456019,30.9562512683958,35.9968119653386,"DUFU1",0.86362665984,31602.0870372457,52.1692927033893,46.0600885248,69.6384,5.99870353993261,0.463433470498066,0.055042389659317,0.501906941830545,0.000166759982720202,6.46785899660776,0.429817657042005,0.0510498107439986,0.408188903557581,0.000166759982720202,9.82,0.283095723014257,0.0336235211502745,0.257332559715866,"DUFU1"
"154","DUFU1-2","DUFU",10.7,4.1,0.89,0.27,0.61,8.94,3.27,2.01,0.49,0.513,30.80803874,60.05465642,"",98.7739345257123,39.9634104772417,12.5999189050485,20202.6120307926,86.1475587929832,39.5291662255903,20.6038648969593,31.0241111400594,"DUFU1",0.83181704598,24287.3263158379,60.4758501755544,27.4191544786,39.0443,5.55049896315638,0.362129605525948,0.0566110343446491,0.490686167557485,0.000181427564231074,5.40682901523619,0.371752092462313,0.0581152994754835,0.411198975600507,0.000181427564231074,8.94,0.224832214765101,0.0351475936726158,0.254537669557289,"DUFU1"
"155","DUFU2-1","DUFU",10.95,3.94,0.99,0.38,0.42,9.210338301,4.161732033,2.189812936,0.22,0.653,31.02122828,47.50570946,"Replaced dry measurements with 3d scan measurements. Bad calipers? Sf 090619",102.379157568571,40.9956074368428,10.6199605814049,18853.1784942579,92.1033830077899,41.6173203323857,21.8981293570939,26.1169771844446,"DUFU2",1.17880667464,15993.4439631635,39.9953708797008,30.7110159972,42.71157,5.56967039240205,0.393167419563511,0.0532694412867577,0.477857820850696,0.000151159144463084,6.1912002020641,0.353697645776329,0.0479217631915277,0.405203345686533,0.000151159144463084,9.210338301,0.237755972086524,0.0322130653900564,0.243060324800902,"DUFU2"
"156","DUFU2-2","DUFU",9.09,3.04,0.89,0.39,0.36,7.679499675,3.140022334,1.718675249,0.28,0.36,19.8879889,55.2444136,"Replaced dry measurements with 3d scan measurements. Bad calipers? Sf 090620",86.1877981445838,32.9914147245992,12.4155019710498,13097.5086480039,76.7949967467722,31.4002233427764,17.1867524947206,16.1563932418843,"DUFU2",0.7756315671,16886.250126428,44.8788701163453,17.700310121,24.593904,4.45959514978658,0.385388177911676,0.056687334606504,0.528567914610362,0.000182162136743393,4.91058046400278,0.349994315661626,0.0514811974508257,0.448412280427234,0.000182162136743393,7.679499675,0.223800419524075,0.032919144887586,0.259317811697379,"DUFU2"
"157","DUFU3-1","DUFU",12.76,3.97,2.17,0.37,0.29,12.73,3.49,1.85,0.29,0.805,40.88694332,50.79123393,"",121.625317789962,44.134937665569,26.6700831426259,47554.3391029287,121.210186301426,37.891864795738,18.2604696307535,31.9835117133747,"DUFU3",1.51281690284,31434.2991631408,39.7310704513971,88.7246670044,109.926124,6.3942898995901,0.289320632791233,0.0496420521803211,0.566592812967278,0.000122334564485998,6.66541071502724,0.277552288837829,0.0476228227220735,0.509029313590484,0.000122334564485998,12.73,0.145326001571092,0.0249352453143403,0.283930932690988,"DUFU3"
"158","DUFU3-2","DUFU",12.24,4.17,0.74,0.41,0.25,11.95,3.7,1.14,0.29,0.758,39.31440166,51.86596525,"",119.389626894973,33.8767492141815,12.3220142882671,16501.099618268,115.109322061999,40.2084185399512,15.5059784574435,26.4632900965237,"DUFU3",1.61189046806,10237.1097448873,34.9119922117727,29.0926572284,37.770192,6.27011974845776,0.181814709404936,0.0475268222506798,0.406033431559601,0.000107353530647807,6.64943606631419,0.171443110157145,0.0448156601256881,0.35635174706691,0.000107353530647807,11.95,0.095397489539749,0.0249371436632158,0.207996588051955,"DUFU3"
"159","ERDE1-1","ERDE",11.02,2.84,1.18,0.24,0.66,10.84,2.85,0.78,0.19,0.431,26.00496591,60.33634782,"",101.731059550175,31.3299710209161,15.5962431190072,16273.3557138782,100.828117696543,27.5126135289402,11.1460619628723,12.1341856599792,"ERDE1",0.62411918184,26074.1156294889,28.153563016193,30.6858597738,36.930224,5.099506437882,0.15295597907392,0.0450618205911117,0.496932683549872,9.15010762683092e-05,5.55823713060175,0.140332263930516,0.0413427924731559,0.45297656966956,9.15010762683092e-05,10.84,0.0719557195571956,0.0211986203143042,0.229955664152137,"ERDE1"
"160","ERDE1-2","ERDE",9.18,2.87,0.96,0.26,0.61,8.54,2.62,0.94,0.19,0.281,19.14519468,68.13236543,"",83.8476453904571,28.8238029235201,8.82111686347363,8304.28432264974,80.5299061307865,27.3237062777096,9.84656801664912,7.74645906630035,"ERDE1",0.49777506168,16682.8050698696,27.567469986834,18.3793868928,25.292736,4.37552221797582,0.21483149968665,0.0452207592700098,0.462811537081416,9.24727025024015e-05,4.73020084140198,0.198723063040468,0.041830028688807,0.394522504179016,9.24727025024015e-05,8.54,0.110070257611241,0.0231691378102651,0.220592828239136,"ERDE1"
"161","ERDE2-1","ERDE",6.21,2.82,0.85,0.25,0.38,6.22,1.11,1.04,0.22,0.186,14.43703206,77.61845192,"",59.5381542075045,28.1929561676681,10.2996301645182,6919.64352266698,59.257174082324,14.2078778484512,13.5402051108292,4.91561813192365,"ERDE2",0.3609258015,19171.9281190458,26.4280544727078,12.271477251,14.88537,3.79960946151049,0.273712340843199,0.0447493864724581,0.501520796714339,8.96109860437892e-05,2.62758444203036,0.395800790781202,0.0647096966772101,0.455362804287952,8.96109860437892e-05,6.22,0.167202572347267,0.0273360437680934,0.306857192325294,"ERDE2"
"162","ERDE2-2","ERDE",5.4,2.55,1,0.25,0.49,4.91,2.06,1.25,0.15,0.129,9.824783218,76.16111022,"",49.4896017982905,25.4444486330287,8.96075676105962,4328.66453280742,44.938376303085,20.4507238055109,11.6719536971233,3.80036670363489,"ERDE2",0.24561958045,17623.4505607284,29.4602070049216,9.824783218,13.77,3.13445102338512,0.398793916597885,0.0497867388494508,0.519943901075393,0.000123407353719446,3.18034589313804,0.393039009592327,0.0490682774079301,0.439188547234538,0.000123407353719446,4.91,0.254582484725051,0.0317829113111341,0.301803461634928,"ERDE2"
"163","ERDE3-1","ERDE",8.24,3.81,0.52,0.24,0.23,7.92,3.86,0.87,0.24,0.292,23.50683471,80.50285858,"",78.9815481285773,39.8642787257326,7.99659255499188,11658.6641762111,75.3258379903043,38.1959415542101,12.213515944086,12.7777797406699,"ERDE3",0.56416403304,20665.3800905888,43.7595196598284,12.2235540492,16.325088,4.84838475267795,0.179441204520633,0.0482193541451255,0.467684008999341,0.000112115115144306,5.52912289608397,0.157348645770956,0.0422826523871959,0.404690960643897,0.000112115115144306,7.92,0.109848484848485,0.0295184319976269,0.275183497366954,"ERDE3"
"164","ERDE3-2","ERDE",9.06,2.25,0.66,0.2,0.36,7.67,2.28,0.105,0.14,0.154,15.20097318,98.70761807,"",76.2548433929735,24.6181728706534,6.81223702062896,6305.16622690935,74.5238875102571,23.8018409143706,16.604554632998,9.4057798615847,"ERDE3",0.3040194636,20739.3505410729,61.0764926076929,10.0326422988,13.4541,3.89884254362753,0.026931069625168,0.0541413699110876,0.473837924301866,0.000158703944450721,4.18181778656125,0.0251086980253969,0.0504777317313972,0.409176002989096,0.000158703944450721,7.67,0.0136897001303781,0.0275213398148141,0.203909432456101,"ERDE3"
"165","ERGR1-1","ERGR",9.13,5.2,4.47,0.39,0.62,6.51,4.98,4.41,0.43,0.696,41.32120768,59.36955126,"",92.9578991623726,52.3472643907815,43.6839460882479,66395.9343042889,70.2211332271962,50.3153343526457,55.9710763102287,69.8323209083682,"ERGR1",1.61152709952,41200.631577381,100.333794408575,184.7057983296,212.21772,6.42815740939812,0.68604418329154,0.064061778144556,0.62993246679348,0.000262903862851598,5.69383877537817,0.774521403568737,0.0723236484355488,0.587683415349775,0.000262903862851598,6.51,0.67741935483871,0.0632564045835862,0.443516435250706,"ERGR1"
"166","ERGR1-2","ERGR",11.13,5.33,2.31,0.34,0.78,10.35,4.65,3.02,0.2,0.588,43.34199217,73.71087104,"",116.332232200811,54.0938556995089,25.1497932122541,49621.8496318455,96.6871870169617,51.4595956737062,25.3125683304333,46.1187009070238,"ERGR1",1.47362773378,33673.2598704291,78.4331648078636,100.1200019127,137.035899,6.58346353904994,0.458725104511753,0.0544717406967335,0.558174357893511,0.000161626943960025,6.93739864790831,0.43532167506484,0.0516926786229379,0.477104078854329,0.000161626943960025,10.35,0.291787439613527,0.034648571863336,0.330163569957281,"ERGR1"
"167","ERGR2-1","ERGR",11.11,4.38,1.64,0.35,0.64,10.66,4.08,2.03,0.26,0.583,40.41497293,69.32242356,"",107.005647060746,46.6933187552949,15.9933851962605,32985.0573683897,99.2861658678548,45.9409626267799,20.1288564345732,38.145143873971,"ERGR2",1.41452405255,23318.8380988833,65.4290632486638,66.2805556052,79.805352,6.35727716322012,0.319319096506366,0.052951134925604,0.504469137212836,0.000148465593560869,6.59490712595712,0.307813280949788,0.0510431814125472,0.459739334894269,0.000148465593560869,10.66,0.190431519699812,0.0315783340365037,0.288663377637491,"ERGR2"
"168","ERGR2-2","ERGR",10.3,4.12,1.56,0.35,0.58,9.63,4,1.82,0.3,0.502,34.9270986,69.57589363,"",99.1028991656406,46.3718976373875,13.0765016192323,23291.6648593872,92.3474969925679,41.7023490604267,19.7520830062268,29.1087370735759,"ERGR2",1.222448451,19053.2900101709,57.9855320190755,54.486273816,66.20016,5.90991527858057,0.307957037319345,0.0520506949905356,0.483228183324857,0.000141019638810712,6.20644825967316,0.293243401677185,0.0495638060151174,0.438395704777052,0.000141019638810712,9.63,0.188992731048806,0.0319434265405299,0.277265788706049,"ERGR2"
"169","ERGR3-1","ERGR",11.25,4.76,2.77,0.38,0.41,10.8,5.15,1.64,0.31,0.873,46.64478126,53.43044818,"",108.91771374286,50.3046328898294,23.3280655213852,46468.2896608623,102.446780910744,55.9724316228939,19.254316366165,50.8931290290877,"ERGR3",1.77250168788,26216.2174392289,58.2968259210627,129.2060440902,148.3335,6.82969847504266,0.240127731259725,0.0542606327603453,0.52640179988611,0.000159755037660731,7.45788173679363,0.219901583033829,0.04969021686009,0.491291395982557,0.000159755037660731,10.8,0.151851851851852,0.0343133111868685,0.319570272883722,"ERGR3"
"170","ERGR3-2","ERGR",8.82,4.56,1.33,0.39,0.26,8.12,4.89,1.92,0.35,0.555,34.47283428,62.11321492,"",84.3046460096306,47.0159953647245,15.8067883526633,26611.5682639528,77.2119683254408,51.8196135760959,20.737571476982,31.6320907512397,"ERGR3",1.34444053692,19793.785989909,56.9947581103418,45.8488695924,53.491536,5.87135710717718,0.327011279496691,0.0538646865386068,0.508493017721135,0.000156283241538898,6.30133319226971,0.304697425356812,0.0501891902053833,0.470767828017544,0.000156283241538898,8.12,0.236453201970443,0.0389481293268867,0.338497062760426,"ERGR3"
"171","ERSU1-1","ERSU",NA,NA,NA,NA,NA,10.86,3.71,2.37,0.23,0.476,34.47426797,72.42493271,"",104.573595484018,46.3969038743906,41.725909577139,65379.2994225603,100.269035058754,38.6791546645061,23.9868078735518,36.8981127759292,"ERSU1",NA,NA,77.5170436469101,NA,NA,5.87147919778313,0.403646154600161,0.0567005395315762,0.686118655064431,0.000182289466653522,6.34748769199279,0.373376068612106,0.0524484732412629,NA,0.000182289466653522,10.86,0.218232044198895,0.0306552521512642,NA,"ERSU1"
"172","ERSU1-2","ERSU",10.06,4.8,3.44,0.26,0.55,10.5,3.54,3.32,0.21,0.637,NA,NA,"",99.8436878422885,42.6581483311668,34.357226033444,57559.4760718746,95.8254736392103,40.8676837977591,37.0636301123563,58.2915996473137,"ERSU1",NA,NA,91.5095755844799,NA,166.11072,NA,NA,NA,NA,NA,6.09672042987047,0.544555066644336,0.0635973535542226,0.555630403284197,NA,10.5,0.316190476190476,0.0369271699714023,0.383802350384725,"ERSU1"
"173","ERSU2-1","ERSU",10.51,4.28,3.08,0.29,0.55,10.86,4.6,2.22,0.28,0.601,39.82414974,66.26314433,"",101.08505895434,51.0118460623906,35.2160714808314,70639.7280161726,109.372859340364,48.5010280371006,24.7446164352037,54.367798179721,"ERSU2",1.15490034246,61165.2152303515,90.4622265885541,122.6583811992,138.547024,6.31063782354842,0.351786944849849,0.0600307808162267,0.655052964907435,0.000216332603386969,7.06795585724755,0.314093642467163,0.0535985967721582,0.6163486233299,0.000216332603386969,10.86,0.204419889502762,0.0348832887657482,0.393320838893663,"ERSU2"
"174","ERSU2-2","ERSU",7.11,4.54,2.84,0.32,0.52,7.2,4.25,2.28,0.27,0.44,23.91952205,54.36255012,"",66.6984875560372,49.6825181496905,30.0209443892914,36344.2436557016,67.9200555641989,43.1405971903317,26.666581455948,30.0575515221471,"ERSU2",0.7654247056,47482.4543678821,68.3126170957889,67.931442622,91.673496,4.89075884193854,0.466185324953843,0.063573328645422,0.677281110214533,0.000256935938021494,5.53172667437573,0.412167869855447,0.0562070104845067,0.583018700351194,0.000256935938021494,7.2,0.316666666666667,0.0431835859977864,0.465881656576607,"ERSU2"
"175","ERSU3-1","ERSU",9.66,4.49,2.93,0.32,0.48,9.34,4.32,2.93,0.26,0.578,35.595341,61.58363494,"",92.4662074492847,48.9124127956998,29.9194872569022,54433.7231192685,87.1195527985321,48.9316019129725,28.8280506929194,42.4659435169952,"ERSU3",1.139050912,47788.665586239,73.4704905138325,104.29434913,127.084062,5.96618311820883,0.491101252165329,0.0584768109690795,0.635222834043154,0.000199963643376145,6.3520705285757,0.461266918687218,0.0549243527509508,0.57545444130429,0.000199963643376145,9.34,0.313704496788009,0.0373536790589305,0.392324611673813,"ERSU3"
"176","ERSU3-2","ERSU",8.39,4.1,2.38,0.3,0.5,8.55,2.99,2.43,0.23,0.366,25.53070163,69.75601537,"",79.5811535167377,43.9903968042668,25.4882810282828,30073.8373214735,76.6403867275553,33.6573746639794,22.386207892798,18.179775078337,"ERSU3",0.7659210489,39264.9312414967,49.6715166074781,60.7630698794,81.86962,5.05279146907925,0.480922281251953,0.0520393016904648,0.615457743624286,0.000140927056334925,5.0561348874412,0.480604266716818,0.0520048901961735,0.530220734036947,0.000140927056334925,8.55,0.284210526315789,0.0307536537588797,0.370653115204237,"ERSU3"
"177","ERTO1-1","ERTO",18.2,5.4,1.52,0.27,0,17.1,3.01,1.91,0.21,0.885,67.70660294,76.50463609,"",174.484218372809,53.5843816975215,23.0607774785833,89344.8471733222,164.627752317495,41.8955989273652,27.3257705025541,64.2430377399671,"ERTO1",1.82807827938,48873.6440780992,72.591003096008,102.9140364688,149.3856,8.22840221063604,0.232122829087175,0.0486735673341645,0.543301609042171,0.000115313334791824,7.17432923693916,0.266226979125212,0.0558248270778903,0.450945367179645,0.000115313334791824,17.1,0.111695906432749,0.0234213853246772,0.245632096751908,"ERTO1"
"178","ERTO1-2","ERTO",14.1,3.9,1.88,0.29,0,13.34,3.14,1.57,0.21,0.532,39.05755629,73.4164592,"",130.25832895799,36.063011858515,18.0529839761934,35120.1552435039,128.713852533491,36.1529051962412,19.376471355958,36.1782393837442,"ERTO1",1.13266913241,31006.5439576146,68.0042093679402,73.4282058252,103.3812,6.24960449068579,0.251215897316363,0.0529212315605691,0.524001996853662,0.000148214204382461,6.47206304048408,0.242581073481412,0.0511022164562875,0.441614796115993,0.000148214204382461,13.34,0.117691154422789,0.0247928610504914,0.232255690259927,"ERTO1"
"179","ERTO2-1","ERTO",13.05,3.6,2.27,0.25,0.42,12.53,2.01,1.67,0.32,0.467,35.59677468,76.22435693,"",118.71014073013,37.9939159700812,26.1184385483903,39677.9117822013,112.854197402922,23.4535252361322,17.4254051351084,19.9979713900736,"ERTO2",0.889919367,44585.9627889201,42.8222085440548,80.8046785236,106.6446,5.96630326751834,0.279905315757546,0.0454942653243996,0.571668520091126,9.41607628523341e-05,5.01849579057311,0.332769034724903,0.0540864424691117,0.497614579628297,9.41607628523341e-05,12.53,0.133280127693536,0.0216626164292348,0.261359981559928,"ERTO2"
"180","ERTO2-2","ERTO",13.69,3.75,2.74,0.26,0.71,13.29,1.43,1.97,0.18,0.591,38.15361545,64.55772496,"",128.36819310185,37.3173722965597,20.168338340468,33413.6963171311,127.526032193079,22.6314550076279,20.7133266918037,23.752055886168,"ERTO2",0.9919940017,33683.3652823196,40.1896038683046,104.540906333,140.66475,6.17686129437921,0.318932206198746,0.0465370896476696,0.521443179598457,0.000100785408225097,4.35943803717864,0.451893107138862,0.0659381198554161,0.449528760168232,0.000100785408225097,13.29,0.148231753197893,0.0216292812488898,0.235272621861193,"ERTO2"
"181","ERTO3-1","ERTO",13.1,3.35,1.9,0.19,0.63,12.54,2.28,1.68,0.16,0.49,35.28595093,72.01214476,"",131.580818100161,40.7384616969358,18.9484413549878,32586.0239843384,124.043548690756,26.0440658508501,19.5836375038337,25.5546972001288,"ERTO3",0.67043306767,48604.4402576781,52.152443265569,67.043306767,83.3815,5.94019788643442,0.282818860940071,0.0495856488099085,0.537703518130525,0.000121918047971948,5.34707396619871,0.314190529366163,0.0550859344980215,0.482153961734116,0.000121918047971948,12.54,0.133971291866029,0.0234887213921928,0.243821778773076,"ERTO3"
"182","ERTO3-2","ERTO",11.32,3.63,1.94,0.17,0.36,10.7,2.46,1.97,0.12,0.387,33.59749553,86.81523392,"",113.951097666821,35.7627051715673,21.9514235842733,32171.2914536074,105.997719024433,25.9376957063794,25.2369632489873,22.5578856310831,"ERTO3",0.57115742401,56326.487411716,58.2891101578375,65.1791413282,79.717704,5.79633466338858,0.339869954791106,0.0487467887198952,0.548701371799879,0.000115834527959521,5.13049705194341,0.383978390408347,0.0550731631507279,0.496149973437762,0.000115834527959521,10.7,0.18411214953271,0.0264067945033652,0.280959079612412,"ERTO3"
"183","FAMO1-1","FAMO",17.4,5.88,2.84,0.19,1.26,12.59,5.06,3.45,0.22,0.357,68.67627842,192.3705278,"",146.542455261015,63.6557914932526,31.4357938165465,87550.6108887771,112.184315185886,57.0547912114411,34.6386492206797,70.4896463229959,"FAMO1",1.30484928998,67096.3394478446,197.449989700269,195.0406307128,290.56608,8.28711520494315,0.416308922306537,0.0498469282733912,0.535816829911517,0.00012385547310684,7.98156626233222,0.43224598864533,0.0517551597815622,0.438991832017215,0.00012385547310684,12.59,0.274027005559968,0.0328107416373416,0.255194011392194,"FAMO1"
"184","FAMO1-2","FAMO",14.16,4.9,1.66,0.2,0.94,12.3,4.39,1.59,0.13,0.373,47.48807707,127.3138795,"",132.899227300069,50.3482275418767,16.1859025954139,40105.9024481895,111.592903304078,45.9078444927336,32.0453968208307,44.7157679101995,"FAMO1",0.9497615414,42227.3388634701,119.881415308846,78.8302079362,115.17744,6.89115934150416,0.230730407062819,0.0515064090299576,0.496718656665455,0.000136641876395569,7.34826510136917,0.216377604518343,0.0483024042869646,0.410934967147537,0.000136641876395569,12.3,0.129268292682927,0.0288568188401729,0.241734986651098,"FAMO1"
"185","FAMO2-1","FAMO",15.62,5.78,1.64,0.2,0.9,13.99,4.26,3.11,0.17,0.656,63.13528592,96.2428139,"",140.731018386459,63.7341271381892,19.3623194194547,57818.7506735617,130.01237242204,52.0652885043444,37.3975413248422,72.2428370080387,"FAMO2",1.2627057184,45789.569042916,110.126275926888,103.5418689088,148.065104,7.94577157486924,0.391403147031845,0.0524157963504295,0.486653844571739,0.000144007982190688,7.71993523288894,0.402853120677825,0.0539491501095822,0.406960071075051,0.000144007982190688,13.99,0.222301644031451,0.0297701175636439,0.247556996478806,"FAMO2"
"186","FAMO2-2","FAMO",15.2,5.67,1.93,0.14,1.18,14.81,5.24,2.2,0.16,0.651,59.04705036,90.70207429,"",136.099044088709,59.2641260190369,16.205847749186,47866.3325348391,126.260855162961,60.0564115775244,18.3401694384768,54.6984699513823,"FAMO2",0.82665870504,57903.3792821706,84.0222272678684,113.9608071948,166.33512,7.68420785507524,0.28630146938919,0.0493998870064734,0.472509938173832,0.000120552956767244,8.80933595681309,0.249735055035395,0.0430905350455379,0.391108025548974,0.000120552956767244,14.81,0.148548278190412,0.0256312626451703,0.238872669639242,"FAMO2"
"187","FAMO3-1","FAMO",18.3,5.86,2.28,0.21,1.21,12.61,5.37,4.88,0.19,0.618,71.9666661,116.450916,"",160.788089696636,57.6416515004449,13.0346023769103,46523.3556486103,99.5091631921844,55.0041054215851,54.8571025812508,103.179015974092,"FAMO3",1.5112999881,30783.6670515026,166.956336527657,164.083998708,244.50264,8.48331692794746,0.575246692001252,0.0552880706750097,0.423959773960326,0.000169002957758953,8.22895497618015,0.593027913523143,0.0569970582204578,0.347308962892766,0.000169002957758953,12.61,0.386994448850119,0.0371947839707269,0.196534706404722,"FAMO3"
"188","FAMO3-2","FAMO",17.4,4.49,1.35,0.2,1.37,11.56,4.07,4.22,0.16,0.414,52.77602348,127.4783176,"",169.897763287425,47.9171312385844,16.1844719238472,38963.2041566508,103.791645586047,54.0674546259818,41.8964898777063,91.3600878378464,"FAMO3",1.0555204696,36913.7361887603,220.676540671127,71.247631698,105.4701,7.26471083251082,0.58089029244148,0.0619964997845277,0.466659261272614,0.000238287637793911,6.85924194062289,0.61522833521991,0.0656612855270583,0.383548621955267,0.000238287637793911,11.56,0.365051903114187,0.0389607823150876,0.194835896003371,"FAMO3"
"189","GOBA1-1","GOBA",14.5,6.16,4.35,0.48,1.32,13.64,3.19,2.5,0.23,0.601,60.57980716,100.798348,"",130.993768359255,55.7065955269644,47.7304965862254,111061.220387553,130.584803435244,45.196347633233,23.1760301523245,38.3157128331924,"GOBA1",2.90783074368,38193.8393866074,63.7532659454116,263.522161146,388.542,7.78330310086919,0.321200391093701,0.0433140067578048,0.617575706474174,8.12615458781552e-05,6.59633231424858,0.378998492025608,0.0511081047843623,0.508604021655153,8.12615458781552e-05,13.64,0.183284457478006,0.0247159855651826,0.331501993877374,"GOBA1"
"190","GOBA1-2","GOBA",11.29,4.52,NA,NA,0.78,10.4,1.11,1.47,0.28,0.344,33.32889392,96.88631952,"",107.938704859837,35.8094189802559,16.2500847439029,23409.8843693168,99.4840460933883,18.4935160551101,16.2746492500854,13.6501582591253,"GOBA1",NA,NA,39.6806926137363,NA,NA,5.77311821462197,0.254628425289617,0.0413969913233958,0.4955140490578,7.09424748701905e-05,3.39764624409311,0.432652458317469,0.0703397903931682,0.400451785576899,7.09424748701905e-05,10.4,0.141346153846154,0.0229797812153504,0.253380086998819,"GOBA1"
"191","GOBA2-1","GOBA",12.61,5.35,3.17,0.83,14.17,11.3,4.62,2.13,0.38,0.532,52.69494837,99.05065484,"",124.766152086516,55.387966030546,34.7170072977496,80515.6437428925,108.690858778522,50.1234523252947,27.1738263633331,48.5578584789862,"GOBA2",4.37368071471,18409.1270019081,91.2741700732823,167.0429863329,213.859295,7.25912862332663,0.293423647730309,0.0502576313855723,0.594852007431589,0.000126942208581425,7.22537196274351,0.294794511754275,0.0504924331110949,0.525725434839471,0.000126942208581425,11.3,0.188495575221239,0.0322855407550095,0.342435149388577,"GOBA2"
"192","GOBA2-2","GOBA",11.95,4.36,2.17,0.76,1.26,11.14,1.46,1.78,0.31,0.368,30.30158814,82.34127213,"",115.069907682861,35.1027660342385,23.1650302897616,35931.0453146518,104.952588351645,24.0017955799419,22.2642626569029,23.7311994244264,"GOBA2",2.30292069864,15602.3806359772,64.4869549576804,65.7544462638,113.06134,5.50468783311097,0.323360752501388,0.052204411079564,0.599455922349666,0.000142272709505267,4.0329145788127,0.441368138405757,0.0712559070837057,0.457154241350347,0.000142272709505267,11.14,0.159784560143627,0.0257961388244524,0.276135374246404,"GOBA2"
"193","GOBA3-1","GOBA",10.79,8.3,4.36,0.98,1.36,10.29,3.37,2.06,0.31,0.68,47.45538896,69.78733671,"",101.30572832197,73.1642730133152,41.3937281850747,113800.590139422,96.5560131490385,35.3660012243678,29.5091251530225,40.6080938834516,"GOBA3",4.65062811808,24469.9398124321,59.7177851227229,206.9054958656,390.46852,6.88878719079055,0.299036672631427,0.0498955061792147,0.703458912063746,0.000124217933046934,5.88874349925347,0.349819957391785,0.0583689073719987,0.512072833452053,0.000124217933046934,10.29,0.20019436345967,0.0334032579052853,0.449117585048396,"GOBA3"
"194","GOBA3-2","GOBA",12.32,7.36,4.27,0.66,1.12,10.93,2.34,1.94,0.2,0.519,48.65574498,93.74902694,"",114.193384597271,45.4263198461859,49.1276753350902,85105.5418608156,108.403154664638,28.8307626731513,28.7079680583413,33.6581385722103,"GOBA3",3.21127916868,26502.0689234559,64.851904763411,207.7600310646,387.183104,6.97536701400005,0.278121566378699,0.0462874193231226,0.630597460025664,9.91719617685423e-05,5.05729176536217,0.383604523924688,0.0638428140771064,0.4619287778169,9.91719617685423e-05,10.93,0.177493138151876,0.0295399577227537,0.357033175468769,"GOBA3"
"195","GOPO1-1","GOPO",13.5,5.3,NA,NA,NA,11.91,1.98,1.39,0.27,0.674,NA,NA,"",135.492108229639,45.8667601662505,19.6569635884304,50110.7914596585,118.526609678391,23.0316490169469,18.0376629361361,19.3735046633039,"GOPO1",NA,NA,28.7440722007476,NA,NA,NA,NA,NA,NA,NA,4.85610955395366,0.286237364407958,0.0553071043654927,0.435851891427809,NA,11.91,0.116708648194794,0.0225505758111487,0.273092633542425,"GOPO1"
"196","GOPO2-1","GOPO",14.5,5.6,3.75,0.43,1.73,13.5,1.63,1.8,0.49,0.819,51.89351628,63.36204675,"",130.717299748314,49.987152872531,30.5225843029926,76043.6052331194,126.769834921836,23.0403005035402,19.7179099648677,24.4199468238696,"GOPO2",2.23142120004,34078.5528217426,29.8167848887297,194.60068605,304.5,7.20371544968289,0.249871057869066,0.0402740237336209,0.588117835102531,6.5324345178341e-05,4.69094873133357,0.383717687634648,0.0618473199361322,0.470156976583484,6.5324345178341e-05,13.5,0.133333333333333,0.0214905634807986,0.292181623100838,"GOPO2"
"197","GOPO2-2","GOPO",11.6,4.3,1.83,0.44,1.36,10.75,1.16,1.16,0.3,0.492,30.18280702,61.34716874,"",102.898116199669,41.6103495675959,18.5212659967363,29809.4653760308,92.1568075368137,19.5694655252089,14.6797617264011,10.936122123437,"GOPO2",1.32804350888,22446.1511815757,22.2278904947906,55.2345368466,91.2804,5.49388815139151,0.211143723358509,0.0404024750079107,0.564379957141858,6.59513835691802e-05,3.53128871660191,0.328491973637387,0.0628571313609401,0.439023910003058,6.59513835691802e-05,10.75,0.107906976744186,0.0206480631379397,0.267296582709009,"GOPO2"
"198","GOPO3-1","GOPO",14,4.6,1.69,0.33,1.38,11.99,2.44,2.05,0.27,0.555,39.97067275,72.01923017,"",117.744135697693,48.3853406449491,14.8596328684942,32668.6960688031,112.254649175854,32.7482648960801,19.709013941206,28.8078618034265,"GOPO3",1.31903220075,24767.1709987275,51.9060573034712,67.5504369475,108.836,6.32223637251883,0.324252349834757,0.048487852067542,0.505638193648094,0.000113998421547598,5.40884460860173,0.379008854634106,0.0566759972137514,0.398352609523689,0.000113998421547598,11.99,0.170975813177648,0.0255672778954734,0.228340298515478,"GOPO3"
