"","Species","sample","LitterDepth1","LitterDepth2","LitterDepth3","Average.Litter.Depth","FlameHeight1","FlameHeight2","FlameHeight3","Average.Flame.Height","Original.Mass","FinalMass.g.","PercentCombustion","HeatFlux_SBG01_Max","Heatflux_flat_Max","Temp_C_15_10_Max","Temp_C_30_10_Max","Temp_C_45_10_Max","Temp_C_30_5_Max","Temp_C_30_20_Max","Temp_C_IR_Max","ROS1mmin.1","ROS2mmin.1","count15","count30","Count45","Fuel.load..kg.m2.","Mean.ROS.mmin.1","Mean.ROS.ms.1","Fireline.intensity.kWm.1","litter_spec_vol","litter_bulk_density","log_litter_spec_vol","Carbon","Nitrogen","Al.Conc.","All_ash","FreshL","FreshW","FreshH","FreshTH","Petole","DryL","DryW","DryH","DryTH","DryWeight","Areacm2","SLAcm2g.1","freshL3D","freshW3D","freshH3D","freshHull","dryL3D","dryW3D","dryH3D","dryHull","particle_volume","volume_ratio","hull_specific_vol","prismatic_volume","rectangular_volume","S1","C1","C1H","C1Hfresh","C1H_new","S2","C2","C2H","C2Hfresh","C2H_new","S3","C3","C3H","C3Hfresh","packing_ratio","FG","n_success","prop_success","accumulator"
"22","DAFA",2,7.16666666666667,6.63333333333333,6.73333333333333,6.84444444433333,40.8333333333333,35,39.1666666666667,38.3333333333333,150,56.6333333333333,0.622444444333333,25.8966666666667,13.1223333333333,361.716666666667,318.626666666667,380.42,410.926666666667,269.513333333333,433.84,0.195,0.166333333333333,122,210.333333333333,311.333333333333,1,0.180666666666667,0.00301111133333333,50.7581923266667,68.4444444433333,0.0161365414813922,4.17437211980763,NA,NA,NA,NA,10.4833333333333,1.67166666666667,0.806666666666667,0.215,0.545,8.6,1.57666666666667,1.84666666666667,0.145,0.123,12.945900035,106.090398433333,99.4560302103991,18.4066611831232,8.77738077678265,5710.62614849267,81.5587444418935,26.8382639639137,14.7744844664026,12.5172134036696,0.275365279636667,20130.5659602039,99.5588906581318,10.9216304873,14.3070513333333,3.59008044328951,0.515215377262457,0.0628455611472749,0.482002053420388,0.000256712750464134,3.65684231774155,0.515209330451678,0.0621721218066526,0.416957620838908,0.000256712750464134,8.6,0.224950292461459,0.0268246052518672,0.166838771808063,0.0361255549381481,"F",2,0.666666666666667,NA
"23","DARA",2,4.63333333333333,4.43333333333333,4.23333333333333,4.43333333366667,4.33333333333333,0.333333333333333,7.5,4.05555555666667,150,113.1,0.246,1.84966666666667,1.10133333333333,171.573333333333,40.0366666666667,116.123333333333,35.11,41.6933333333333,127.193333333333,0,0,143.666666666667,0,599.666666666667,1,0,0,0,44.3333333366667,0.0227483585250312,3.78747675216043,44.7633333333333,2.16333333333333,150.666666666667,583.770666666667,8.76333333333333,1.97166666666667,0.661666666666667,0.261666666666667,0.416666666666667,8.18,1.77833333333333,1.38333333333333,0.138333333333333,0.1015,12.1857534066,119.852413234,82.8103626842894,21.3986742168184,7.5233327152203,4980.65290910209,75.854578148198,20.3938998688117,14.3336919648364,7.31881658843931,0.3164849584322,15330.3665835944,72.9237153110483,7.7424929026,11.3853863333333,3.47770487787259,0.36148006427435,0.054860566074187,0.484955389219437,0.000165438345869128,3.80431273829828,0.369274945436476,0.0507666261035142,0.40984494492032,0.000165438345869128,8.18,0.171937441065398,0.0236894905500049,0.194045635487282,0.0709311655388698,"G",0,0,FALSE
"24","DIBU",2,10.6,11.0666666666667,11.1666666666667,10.9444444466667,65.5555555566667,50.2777777766667,56.38888889,57.4074074066667,150,6.46333333333333,0.956911111,50.3066666666667,24.46,545.2,578.833333333333,666.733333333333,663.766666666667,513.766666666667,742.566666666667,NA,NA,NA,NA,NA,1,NA,0.00470639533333333,83.8661231033333,109.444444466667,0.0091837873587657,4.69282658940719,NA,NA,NA,NA,16.7714285714286,8.89857142857143,4.25571428571429,0.478571428571429,1.08142857142857,15.36125,6.66875,3.5925,0.41,1.55257142857143,84.93343229,45.9833775166667,147.847888280013,97.3515341880219,45.8098496746614,238835.550174006,143.958718568657,77.8083185335568,40.4473613783534,181.717627947889,4.049022583255,60509.631289691,78.5225151221617,422.50415306305,727.758122857143,9.06055058661137,0.377344706946815,0.0616255959554348,0.662785540329441,0.000242797693579425,9.96584600446307,0.363287482475713,0.0543922193037706,0.484500062794867,0.000242797693579425,15.36125,0.230819650167099,0.0347124838820481,0.354563759458519,0.0239508223139656,"S",3,1,NA
"25","DUFU",2,4.86666666666667,5.2,5,5.022222222,30.8333333333333,31.6666666666667,33.3333333333333,32.7777777766667,150,22.2333333333333,0.851777777666667,24.78,13.74,588.9,503.733333333333,533.566666666667,528.2,398.966666666667,627.933333333333,NA,NA,NA,NA,NA,1,NA,0.00226667033333333,35.9342559466667,50.22222222,0.019989883305913,3.9145144122243,48,1.78,87.3333333333333,367.915333333333,11.24,3.97833333333333,1.16,0.343333333333333,0.426666666666667,10.054972996,3.6702923945,1.94808136416667,0.313333333333333,0.629833333333333,32.9838408433333,52.935557835,105.685161545415,39.2114225764775,15.5917033471696,23916.8571277001,97.355933197711,39.1927244136739,20.7352410175611,27.9568492236042,1.12909821974333,21740.0860584505,45.3604077563599,39.9513155590667,53.947415,5.70714628222091,0.345875669282562,0.0531298457213715,0.495274181562661,0.000151866153881926,6.04855257654205,0.325709518322874,0.0501677589515995,0.423064094321542,0.000151866153881926,10.054972996,0.2017013034168,0.0306292856796814,0.251029314419063,0.035835736946679,"S",3,1,FALSE
"26","ERDE",2,3.43333333333333,4.06666666666667,3.66666666666667,3.72222222233333,14,16.6666666666667,11,13.8888888866667,150,42.2666666666667,0.718222222,12.5723333333333,3.77066666666667,407,360.8,320.9,374.266666666667,199,534.066666666667,0.074,0.0453333333333333,635,1203,1096.33333333333,1,0.0596666666666667,0.000994444333333333,13.6083368693333,37.2222222233333,0.0268910040876599,3.61643730520939,NA,NA,NA,NA,8.185,2.85666666666667,0.861666666666667,0.24,0.455,7.68333333333333,2.46333333333333,0.830833333333333,0.188333333333333,0.2455,18.0199639596667,76.9097920066667,74.973808744663,29.7122717235865,9.74776274727992,8964.96308252047,72.5672166188833,25.2487839881988,12.503809894093,8.46336486068212,0.432770520351667,20159.5050017991,36.074217791363,15.5696172472667,20.1095863333333,4.19271940617648,0.207777668391242,0.0478632382065406,0.487121808620371,0.000111301863021495,4.30121816496956,0.218392078523478,0.0482851965609494,0.425986231500677,0.000111301863021495,7.68333333333333,0.121224869869936,0.026754414169373,0.256383679362425,0.0474038037955004,"G",3,1,NA
"27","ERGR",2,6.43333333333333,5.83333333333333,5.46666666666667,5.91111111133333,28.3333333333333,33.3333333333333,30.8333333333333,30.8333333333333,150,16.4333333333333,0.890444444666667,21.4566666666667,11.3233333333333,447.7,434.133333333333,522.866666666667,472.7,337.033333333333,594.5,0.191,0.135333333333333,360.666666666667,554.666666666667,825,1,0.163166666666667,0.00271944433333333,45.12921002,59.1111111133333,0.0170686574427777,4.07489028140347,48.06,1.29333333333333,92,404.033,10.29,4.725,2.34666666666667,0.366666666666667,0.548333333333333,9.345,4.625,2.47333333333333,0.308333333333333,0.632833333333333,40.18714782,64.5870670983333,101.43683955701,49.4711607895878,22.8397466650072,40895.7273481211,89.7001220567942,49.535047818758,26.8594119874348,44.288353757211,1.473178260275,27209.3371643337,69.5788564192637,96.7745905576833,116.1806945,6.3299781620781,0.389864072064237,0.0552767780093969,0.535116493805322,0.000171675719730472,6.53196795633002,0.389249794941865,0.0540837869252707,0.487496959645921,0.000171675719730472,9.345,0.289489349837192,0.0391146962562852,0.332946084532612,0.0397342771821668,"S",3,1,FALSE
"28","ERSU",2,6.93333333333333,7.3,7.16666666666667,7.13333333333333,28.3333333333333,28.0555555566667,31.38888889,29.2592592566667,150,26.3666666666667,0.824222222333333,24.7833333333333,12.19,398.833333333333,505.133333333333,475.366666666667,540.833333333333,353.533333333333,588.466666666667,0.161550724666667,0.134787879,NA,NA,NA,1,0.148169301666667,0.00246948833333333,37.84611857,71.3333333333333,0.014083388552373,4.26509782224341,45.44,1.64,41.3333333333333,205.991333333333,9.146,4.442,2.934,0.298,0.52,9.55166666666667,3.90166666666667,2.59166666666667,0.246666666666667,0.516333333333333,31.868796478,64.878055494,90.708031800451,47.1087043362675,32.7879866276485,52405.0512678418,89.5245605214358,42.2962400444416,27.2793157437962,40.0434634534072,0.95632425224,48925.3166064923,75.1572450061739,88.91181070765,121.0569844,5.61837009011163,0.438728391564227,0.0581641523305538,0.653826661570768,0.000199289741554611,6.07534934491724,0.431010638830515,0.0554634461665458,0.572134580461305,0.000199289741554611,9.55166666666667,0.2755706832771,0.0356261049506686,0.401196514546609,0.0260844790697614,"S",3,1,FALSE
"29","ERTO",2,8.7,8.43333333333333,9.76666666666667,8.96666666766667,49.1666666666667,53.3333333333333,55,52.5,150,6.5,0.956666666666667,46.6066666666667,23.2833333333333,512.7,517.766666666667,583.8,585.933333333333,527.4,685.6,NA,NA,NA,NA,NA,1,NA,0.004355783,77.7232457533333,89.6666666766667,0.0115621809485777,4.47759497902628,NA,NA,NA,NA,13.91,3.93833333333333,2.04166666666667,0.238333333333333,0.353333333333333,13.25,2.38833333333333,1.795,0.2,0.558666666666667,41.5663326366667,74.92175931,132.892132821627,40.2433081151967,21.3834005471493,43718.9876590174,127.293850360363,29.3525409874327,21.6102624063742,32.0473145385275,1.014041878695,43846.7406293913,55.6747630499523,82.3183792076333,110.529225666667,6.39295063550706,0.284144177348501,0.0486597652327677,0.541136699252637,0.000116037714363864,5.58364952055285,0.33193985237415,0.0561851172512425,0.469667906377341,0.000116037714363864,13.25,0.138163730524284,0.0235669433248085,0.249883541469741,0.0209866390648699,"S",3,1,NA
"30","FAMO",2,12,13.2333333333333,12.8666666666667,12.7,66.6666666666667,63.3333333333333,63.3333333333333,64.4444444433333,150,13.9,0.907333333333333,62.1533333333333,24.06,529.333333333333,561.6,574,694.3,545.9,697.766666666667,0.375333333333333,0.249,193,289,434,1,0.312166666666667,0.00520277766666667,87.92263499,127,0.00790142547939697,4.84244881863711,NA,NA,NA,NA,16.3466666666667,5.43,1.95,0.19,1.14333333333333,12.9766666666667,4.73166666666667,3.24166666666667,0.171666666666667,0.5115,60.5148968916667,125.093088181667,147.826266336719,57.0935091552308,18.7348229802264,53138.0260584381,113.891875808866,54.0259826389351,36.5292248772978,72.7809708340925,1.15179928542,46785.6716461107,149.852130900442,121.1175241931,178.352747333333,7.75938028947501,0.413480155038854,0.0534089318532982,0.48038638409258,0.000155391480668868,7.82454991170107,0.418244669603324,0.0532925988285272,0.396475413439468,0.000155391480668868,12.9766666666667,0.254365262071511,0.0322040844953572,0.229121544428239,0.0177924852804864,"F",3,1,NA
"31","GOBA",2,10.4666666666667,11.3666666666667,11.2333333333333,11.0222222223333,71.6666666666667,72.5,81.6666666666667,75.2777777766667,150,5.96666666666667,0.960222222333333,71.0233333333333,30.21,476.033333333333,524.333333333333,595.6,602.9,615.2,724.766666666667,0.399476190333333,0.370363636333333,310,377,453.333333333333,1,0.384919913333333,0.006415332,114.726655386667,110.222222223333,0.00914315953991211,4.69858734544002,47.1533333333333,2.20333333333333,230,821.825,12.2433333333333,6.00833333333333,3.664,0.742,3.335,11.2833333333333,2.68166666666667,1.98,0.285,0.507333333333333,45.5027285883333,90.4354930233333,115.711274317952,50.0995565719176,35.3973370729674,74970.654302442,108.111910745413,33.6686459151831,24.5176436056683,33.0868602418987,3.489267888758,24635.4711520761,63.9607955793741,182.19702413458,298.6228518,6.69739866278656,0.294961909270857,0.0472259943414457,0.606909009567107,0.000107468138941752,5.36638339408559,0.38020634696993,0.060901326136906,0.477656182448471,0.000107468138941752,11.2833333333333,0.175099708050095,0.028120110331339,0.33493389417139,0.0628835735566492,"S",3,1,FALSE
"32","GOPO",2,6.86666666666667,7.03333333333333,6.53333333333333,6.81111111133333,58.3333333333333,58.3333333333333,59.4444444433333,58.7037037033333,150,9.9,0.934,44.38,20.38,512.8,597.033333333333,605.366666666667,559.2,520.6,657.633333333333,0.259078541333333,0.192704772333333,NA,NA,NA,1,0.225891657,0.003764861,65.38431078,68.1111111133333,0.0150062911337688,4.21059200532832,48.24,2.03666666666667,92.6666666666667,330.449666666667,13.94,4.806,2.25,0.385,1.52,12.066,1.804,1.77,0.308,0.6194,41.9826938125,69.77626725,123.328935581153,46.1993778364971,19.9875764750463,44481.6912145582,113.153551611924,25.3528049976528,20.6733223112646,26.5173002415339,1.6096363506175,25735.6046543091,44.1508337939329,99.191149465025,155.6086475,6.44839915675789,0.286739281142329,0.0458010456777142,0.533835537248649,0.000100771714215285,4.6364974256694,0.379850954512661,0.0629298271612289,0.427016886531754,0.000100771714215285,12.066,0.146014839347464,0.0240620131569504,0.252337239031621,0.0389968868208966,"G",3,1,FALSE
"33","GUNI",2,10.1666666666667,9.93333333333333,9.96666666666667,10.022222221,53.3333333333333,54.1666666666667,58.3333333333333,55.2777777766667,150,12.4333333333333,0.917111111333333,42.9066666666667,20.8066666666667,461.1,465.766666666667,537.133333333333,548.566666666667,458.633333333333,592.5,0.314425076333333,0.248504065,181,308,454,1,0.281464570666667,0.00469107633333333,80.0599152666667,100.22222221,0.0100589747668528,4.60325581024701,46.3166666666667,2.44333333333333,171.666666666667,675.093666666667,12.38,3.36833333333333,1.035,0.176666666666667,0.491666666666667,9.58166666666667,2.9,1.95,0.146666666666667,0.216166666666667,27.9657146783333,131.231252216667,116.468973483023,33.8646631305154,12.3252416042522,19059.286462703,80.7406103495082,31.3393201537011,24.9394424990826,21.0737182360728,0.486744080278333,38863.8848493128,98.7014124409209,29.0900322622833,43.820154,5.26734852387631,0.368842248092867,0.0520876972189128,0.501944648874114,0.000143604161588318,5.18150405510853,0.39530150896761,0.054076059235057,0.410187452841229,0.000143604161588318,9.58166666666667,0.235453274256725,0.031404276009372,0.21403806987539,0.0226498677938384,"F",3,1,FALSE
"34","GUVI",2,16.6666666666667,17.1666666666667,16.8,16.8777777766667,88.3333333333333,88.3333333333333,93.3333333333333,90,150,8.9,0.940666666666667,61.78,29.0933333333333,650.466666666667,630.6,675.566666666667,681.366666666667,484.066666666667,737.2,0.642666666666667,0.455666666666667,109.666666666667,167,247,1,0.549166666666667,0.00915277766666667,160.4052525,168.777777766667,0.00594928906962142,5.12653867004503,NA,NA,NA,NA,17.3666666666667,7.16,1.14333333333333,0.201666666666667,4.83166666666667,15.6416666666667,5.73666666666667,1.84333333333333,0.18,0.534,66.5129613583333,134.138829666667,166.182587378994,75.1405922736181,21.1378476661328,73461.2566557971,139.014486831881,60.2937991494457,22.3716123333525,61.4780649676163,1.33218354829167,55037.6126652692,126.385857453626,77.7637291793667,140.746718333333,8.13530893048583,0.226604270415495,0.0480762673668103,0.509788701340763,0.000113651004166939,9.32746641323327,0.2057281010061,0.0423188845175719,0.374924374880866,0.000113651004166939,15.6416666666667,0.116797166085515,0.0251873480363055,0.243023260503082,0.0148418446115751,"F",3,1,NA
"35","HEAP",1,5.6,5,5.2,5.266666667,27.5,22.5,22.5,24.16666667,150,53.7,0.642,15.54,4.072,464.9,314.7,431.3,393.4,204.7,524.8,0.121,0.145,200,497,746,1,0.133,0.002216667,26.5009682,52.66666667,0.0189873417709502,3.96398274442215,NA,NA,NA,NA,8.025,1.77,0.32,0.18,0,6.455,1.35,1.06,0.195,0.084,9.630339163,116.0605535,71.3297648887774,18.5549451080343,5.9976344849559,3052.91637346175,59.2678945736437,17.9233855459442,18.6935604144715,5.33578605468641,0.175170832468,17788.0720942741,62.0247561195819,3.13645035818,4.644315,3.09978732594619,0.341656916305176,0.0556215743420474,0.467663843751777,0.000173763005732351,2.94842766991775,0.359853841540659,0.0587181221102448,0.385266657890611,0.000173763005732351,6.455,0.165497097154971,0.0270549589137187,0.180496730714319,0.0395955769568068,"F",1,0.333333333333333,NA
"36","KICO",2,8.7,8.13333333333333,7.73333333333333,8.18888888866667,53.3333333333333,47.5,48.3333333333333,49.7222222233333,150,4.93333333333333,0.967111111,41.0566666666667,19.3366666666667,568.9,533,635.933333333333,534.066666666667,521.8,691.833333333333,0.195419913666667,0.240414414333333,621.333333333333,765,879,1,0.217917163666667,0.003631953,65.4020180833333,81.8888888866667,0.0123256959425747,4.40068310113752,48.7033333333333,1.16666666666667,63.3333333333333,237.463333333333,16.38,5.55666666666667,1.06666666666667,0.371666666666667,0.721666666666667,13.61,4.26857142857143,2.87285714285714,0.275714285714286,1.04242857142857,59.9632402875,59.6102985285714,160.357672129629,56.8240118711691,21.1606725958844,62902.3204619661,127.790450257287,46.5813314129494,37.050000846099,65.4942719399164,2.12632855498333,26404.5957512833,66.9557339366958,65.9665718907667,110.376494,7.6963066272913,0.385143106287189,0.0530995446080417,0.496871121108395,0.000152206066431274,7.54925489564023,0.387710963227992,0.0532271475410737,0.385876061723624,0.000152206066431274,13.61,0.228047116824692,0.0307166498822232,0.225613790190447,0.0251417506782474,"S",3,1,FALSE
"37","LAHA",2,7.1,7.16666666666667,8.03333333333333,7.43333333333333,51.6666666666667,53.3333333333333,53.3333333333333,52.77777778,150,12.3,0.918,41.06,19.8166666666667,452.533333333333,441.566666666667,557.833333333333,488.8,484.366666666667,628.766666666667,0.256666666666667,0.264,197,342.666666666667,485.666666666667,1,0.260333333333333,0.004338889,74.2809509466667,74.3333333333333,0.0135189545904477,4.30607927730621,46.23,1.77333333333333,588,879.631,11.7883333333333,3.63833333333333,1.06333333333333,0.215,0.616666666666667,9.52833333333333,1.54,1.39833333333333,0.161666666666667,0.234166666666667,31.1042508133333,135.538619583333,106.435754201285,36.8179690124639,13.0111496275806,19582.9585117968,88.4037186282231,24.8357415771811,17.3427684376549,14.4075979817718,0.668141793926667,28216.6031882269,60.6628024071332,31.9617633156667,43.9566686666667,5.54489668753032,0.250620671712669,0.0430919248228924,0.475786489273128,8.12140889851124e-05,3.73058293940042,0.37440322803577,0.0658748471651613,0.404285889344944,8.12140889851124e-05,9.52833333333333,0.148697431973407,0.0256644022722193,0.22642544188563,0.0385732892757646,"F",3,1,FALSE
"38","LEEL",2,4.76666666666667,5.2,4.46666666666667,4.81111111133333,32.7777777766667,32.77777778,35.2777777766667,33.61111111,150,44.23,0.705133333333333,23.4866666666667,10.7366666666667,526.066666666667,441.233333333333,613.1,525.633333333333,390.733333333333,538.4,0.180439614333333,0.153278074,NA,NA,NA,1,0.166858844333333,0.002780981,36.57780412,48.1111111133333,0.0207948932988063,3.87328158841066,49.5766666666667,2.15,87,426.293,6.35,3.00666666666667,1.14333333333333,0.28,0.738333333333333,5.98166666666667,2.64166666666667,1.24666666666667,0.256666666666667,0.216833333333333,12.8358046736667,61.6492765233333,63.8054480720763,30.5539622302366,10.0552613700709,7359.85418568619,59.8582196380268,29.1721605174526,13.67281393085,9.79179852564633,0.360374153771,19179.7675844086,42.3595589493581,15.85899062283,24.478118,3.511931333798,0.353111460896589,0.0584065283694604,0.532109924859438,0.000200447804331528,3.93820094039407,0.337343991921456,0.0530348000618269,0.428141429593157,0.000200447804331528,5.98166666666667,0.206477802577965,0.03429340091777,0.29487792434607,0.034560839701686,"S",3,1,FALSE
"39","LUCA",2,17.0666666666667,16.6333333333333,17.9,17.2,93.3333333333333,95.8333333333333,102.5,97.2222222233333,150,9.46666666666667,0.936888889,59.9233333333333,27.5766666666667,646.6,642.566666666667,646.933333333333,650.633333333333,508.2,662.133333333333,0.728,0.514666666666667,102.666666666667,156.666666666667,231,1,0.621333333333333,0.0103555556666667,180.612846866667,172,0.00598400210574023,5.13274722134765,47.3,1.98,336.666666666667,1142.87666666667,12.3716666666667,6.29166666666667,1.37833333333333,0.18,0.786666666666667,10.2566666666667,5.01666666666667,2.61333333333333,0.195,0.287,50.24317311,183.079877733333,112.677089402873,63.4573495211109,16.7735622525252,43144.1576548568,94.6975901252436,51.5741058678642,25.8094270814611,46.005187271888,0.909068456653333,46070.9512229031,164.548117781457,73.24173870085,113.753481,7.05203614318237,0.371937836399896,0.0502870637991355,0.487995806561192,0.000127679195055939,7.14225550789623,0.371767166369903,0.0498308368221316,0.390572273219822,0.000127679195055939,10.2566666666667,0.258793572104383,0.0349035232830918,0.279877038205291,0.0189542423654201,"F",3,1,FALSE
"40","LUGR",2,15.6,15.6333333333333,14.5333333333333,15.2555555533333,68.3333333333333,75.8333333333333,78.3333333333333,74.1666666666667,150,7.43333333333333,0.950444444666667,69.54,31.1266666666667,673.766666666667,665.6,656.2,685.333333333333,602.2,734.866666666667,0.512333333333333,0.431666666666667,144,224.333333333333,309.333333333333,1,0.472,0.00786666666666667,138.876668666667,152.555555533333,0.0066592915563121,5.01984295433801,46.5566666666667,2.23,306.666666666667,1123.62466666667,12.4483333333333,9.24166666666667,2.74666666666667,0.256666666666667,0.751666666666667,11.7183333333333,8.29666666666667,2.335,0.19,0.783833333333333,88.83620226,114.145953695,120.156517503101,91.6549476934429,30.2763630585811,120786.936900567,113.500768969135,82.2162929355346,24.4465273204166,93.33997898406,2.23734725778333,56484.7232225929,119.077421361378,245.143310084133,317.923065333333,9.3967763192493,0.248003536691853,0.0479318527622734,0.525837282827051,0.000110667223948612,9.84250810470575,0.237180279536165,0.0457523196545106,0.460897623100487,0.000110667223948612,11.7183333333333,0.199835134398285,0.0386104511591353,0.397739815329621,0.0190080557545753,"G",3,1,FALSE
"41","MAAC",2,5.6,5.86666666666667,5,5.48888888866667,45.8333333333333,40,43.88888889,43.2407407433333,150,39.03,0.739799999666667,31.44,11.94,573.033333333333,440.633333333333,573.5,522.1,345.8,571.6,0.198550724666667,0.2215,805.333333333333,895.666666666667,972.666666666667,1,0.210025362333333,0.003500423,48.11779213,54.8888888866667,0.0182196717720409,4.00528219897932,48.6733333333333,3.55666666666667,72,338.284,6.91833333333333,2.415,1.40833333333333,0.211666666666667,0.446666666666667,6.46571428571429,1.94428571428571,1.06571428571429,0.215714285714286,0.125571428571429,11.8182678815,96.08414184,65.3053777528232,23.3755910660059,13.2968684610074,7410.8904941668,65.933505799257,21.793608023486,12.2911792316637,7.3932336272196,0.256999880282167,28916.1835527843,58.0251454979582,17.581693989435,25.3632911666667,3.39822999052177,0.319555924623551,0.0570620557953121,0.564014226212371,0.000187503149519747,3.51897130470977,0.306701628602165,0.0546121365022795,0.469987465524443,0.000187503149519747,6.46571428571429,0.168447016726455,0.029711255181388,0.2772078338449,0.0372891629685599,"S",3,1,FALSE
"42","MABR",2,3.96666666666667,3.83333333333333,3.53333333333333,3.77777777766667,18,20.8333333333333,22,20.27777778,150,68.8,0.541333333333333,8.87966666666667,6.60166666666667,292.26,248.233333333333,479.066666666667,403.333333333333,202.6,465.6,NA,NA,NA,NA,NA,1,NA,0.00231002066666667,23.95620082,37.7777777766667,0.0265327310788686,3.63053836931544,48.59,3.01666666666667,99.3333333333333,397.936333333333,7.065,2.12,0.6,0.2475,0.32,5.33253802325,2.28074322225,0.75400828875,0.235,0.11225,9.24033994225,83.982559405,54.3540852885728,22.9142122344507,7.73745583023872,4098.21501779484,49.2447878671871,23.1387823766356,8.29270713174142,3.4304415762047,0.2324260942865,18221.2287646213,35.1074945282097,5.7174335472025,9.1748945,3.0219220645753,0.269727677153803,0.0502058258456557,0.524149963553096,0.000141208682463997,3.47455067670773,0.236540673145106,0.0440293279260669,0.418108361833573,0.000141208682463997,5.33253802325,0.149795535875882,0.0286852304785782,0.233069417604066,0.0549389670861066,"F",3,1,FALSE
"43","MAEL",2,4.5,4.5,4.4,4.46666666666667,36.6666666666667,35,40,37.2222222233333,150,27.3333333333333,0.817777777666667,27.37,11.64,443.866666666667,387.133333333333,455.9,410.3,322.066666666667,565.866666666667,0.170053763333333,0.160370370333333,530.333333333333,683.666666666667,850.333333333333,1,0.165212067,0.00275353433333333,42.2739415,44.6666666666667,0.0224305110967699,3.79827412603687,49.0833333333333,1.36333333333333,74,282.143,8.34166666666667,2.38666666666667,1.835,0.218,0.243333333333333,8.185,1.07,0.981666666666667,0.173333333333333,0.199,15.9490003575,87.100196275,76.4001540986458,22.9848398227003,18.6988788904242,12434.2637628379,77.854092972213,15.1900318644907,12.2520124688545,5.96329917888526,0.34360083604,29835.5668802876,32.5724379236798,27.142201446125,38.8507246666667,3.98620966239743,0.248586963984746,0.0443188668592867,0.539780619090533,8.75383441461745e-05,2.95492290273973,0.341664442174329,0.0613122592672087,0.503272865245102,8.75383441461745e-05,8.185,0.12340105925078,0.0221847357852869,0.26997365801236,0.0387293586213801,"F",3,1,FALSE
"44","MAGU",2,7.63333333333333,7.66666666666667,7.1,7.46666666666667,26.6666666666667,24.1666666666667,31.6666666666667,27.5000000033333,150,42.8,0.714666666666667,20.3433333333333,8.125,499.1,486.633333333333,470.233333333333,458.6,237.233333333333,530.633333333333,0.184666666666667,0.135,197.333333333333,411.666666666667,684.333333333333,1,0.159833333333333,0.002663889,35.1747854333333,74.6666666666667,0.0134565750419409,4.31062686944322,NA,NA,NA,NA,5.80833333333333,2.82666666666667,0.943333333333333,0.1125,0.8,5.30666666666667,2.54166666666667,1.165,0.0916666666666667,0.071,11.9331302553333,179.205605166667,49.513688527253,28.8050920865502,8.08203290480698,4520.21626399017,45.4235771843053,26.8909163391499,12.9098701703648,6.39002060855535,0.15673715964,33858.8001579737,91.2439041760893,12.35113790142,17.0123153333333,3.41337108207506,0.344297888498113,0.0534027344935559,0.470088319708577,0.000152941584244504,3.66586307993009,0.322928027321388,0.0500136809238104,0.399264493523815,0.000152941584244504,5.30666666666667,0.224797904795968,0.0346308262307767,0.28335455509556,0.0297062725430469,"F",3,1,NA
"45","MIAL",2,5.46666666666667,4.83333333333333,4.93333333333333,5.07777777766667,26,21.3333333333333,25.5,24.2777777766667,600,29.9666666666667,0.883622222333333,15.9066666666667,7.08066666666667,446.733333333333,376.5,507.066666666667,440.033333333333,244.2,559.766666666667,NA,NA,NA,NA,NA,1,NA,0.00204494966666667,33.37271302,50.7777777766667,0.019816773663224,3.92430551507895,47.5933333333333,1.20666666666667,3251,3526.205,11.565,4.92333333333333,0.695,0.365,1.035,9.10333333333333,3.45833333333333,1.98666666666667,0.281666666666667,0.547166666666667,38.4036507916667,71.0349275,105.393338752896,50.4144671301241,13.5663422044555,29708.3431800161,89.2023908225331,36.6677965390639,23.2490891886708,25.226351550851,1.40246298959333,20543.4927367798,44.4578556354775,30.1557818633333,44.082369,6.14437564592933,0.317841875891432,0.0467217131302844,0.490551349496403,0.000105664112029246,5.5663112348839,0.353253256816764,0.0531335304019421,0.398210321565804,0.000105664112029246,9.10333333333333,0.225349004273419,0.0325505036903368,0.260073178252314,0.0507931007660424,"S",3,1,TRUE
"46","MILI",2.33333333333333,3.13333333333333,3.26666666666667,3.4,3.26666666666667,0,0,0,0,150,149.133333333333,0.005777778,0,0.105,28.4466666666667,24.2633333333333,23.1466666666667,24.2633333333333,24.8233333333333,36.5033333333333,0,0,NA,NA,NA,1,0,0,0,32.6666666666667,0.031069765826426,3.47913483583324,47.08,1.65,9438.66666666667,9661.55966666667,7.0275,2.8725,0.52375,0.2325,0.57125,6.1875,2.00125,0.8575,0.17875,0.154125,14.7009144465,111.966516181667,61.0328080863017,27.9880692167772,7.014306298572,5062.24459040877,52.2630969308275,22.5368639743328,11.3736173280782,5.78764775353138,0.335771108655833,15682.972895149,36.0445536854482,7.59454359302833,11.17746425,3.80249592391838,0.192125800266323,0.040656029339267,0.43757633396134,7.45626191942176e-05,3.51058107404935,0.248535793673275,0.0491493961496751,0.377058612601297,7.45626191942176e-05,6.1875,0.139781084542268,0.0279571749199494,0.240333663488989,0.0676874596413054,"G",0,0,TRUE
